image_id,proxy,sess,fold_id,R,G,B,bright,contrast,sat,sat_p99,blueish,bright_frac,dark_frac,d10,d15,d20,gmean,gp95,lapvar,colstd,colmin,rowstd,y
mileage_090000__session_001__b006__787e53ef33,mid_mileage_proxy,mileage_090000__session_001,0,0.5942967,0.58893996,0.5462594,0.5764987,0.18267795,0.08050342,0.2857138514518738,0.001708984375,0.40185546875,0.0,0.1488037109375,0.0747833251953125,0.03472900390625,0.9184589385986328,2.480801820755005,2.536017894744873,0.5129337310791016,-1.6310392618179321,0.34764713048934937,1
mileage_090000__session_001__b006__d3cab3b462,mid_mileage_proxy,mileage_090000__session_001,0,0.56315106,0.56203663,0.5250517,0.5500798,0.18135075,0.0699176,0.2810452878475189,0.0,0.35546875,0.0,0.1421051025390625,0.0643310546875,0.0252685546875,0.9079452753067017,2.434957981109619,2.5247788429260254,0.5299872756004333,-1.5833649635314941,0.36046260595321655,1
mileage_090000__session_001__b006__e1b7e39c87,mid_mileage_proxy,mileage_090000__session_001,0,0.588152,0.5857173,0.5447879,0.57288575,0.18102843,0.0762019,0.28106486797332764,0.00048828125,0.396240234375,0.0,0.1472015380859375,0.0681915283203125,0.0283966064453125,0.9013279676437378,2.3974838256835938,2.4165308475494385,0.5418405532836914,-1.5149614810943604,0.348332017660141,1
mileage_090000__session_001__b007__4e34a5a98d,mid_mileage_proxy,mileage_090000__session_001,0,0.5941282,0.5888414,0.5466405,0.57653666,0.18233493,0.079826266,0.2838798463344574,0.001708984375,0.400634765625,0.0,0.1482696533203125,0.074981689453125,0.0353240966796875,0.919475793838501,2.4779646396636963,2.537452459335327,0.5139223337173462,-1.6681854724884033,0.34492501616477966,1
mileage_090000__session_001__b007__dbbee28114,mid_mileage_proxy,mileage_090000__session_001,0,0.5881759,0.5856187,0.5446203,0.572805,0.1811822,0.07650487,0.28378766775131226,0.00048828125,0.39599609375,0.0,0.1483154296875,0.0685272216796875,0.02880859375,0.9009631872177124,2.3967931270599365,2.421647310256958,0.5448863506317139,-1.531006097793579,0.3502729833126068,1
mileage_090000__session_001__b007__f1b3bb4bcf,mid_mileage_proxy,mileage_090000__session_001,0,0.5638672,0.562703,0.52573913,0.55076975,0.18167667,0.07015055,0.278918981552124,0.000244140625,0.357666015625,0.0,0.139892578125,0.0627899169921875,0.0268096923828125,0.9066239595413208,2.425565719604492,2.4986813068389893,0.5297859907150269,-1.5836166143417358,0.36357417702674866,1
mileage_090000__session_001__b008__7251d7c136,mid_mileage_proxy,mileage_090000__session_001,0,0.5638528,0.56271064,0.5257697,0.5507778,0.1817286,0.06974042,0.2800406515598297,0.000244140625,0.355712890625,0.0,0.1410675048828125,0.0626373291015625,0.0271148681640625,0.9054147005081177,2.4252920150756836,2.5097861289978027,0.5274267196655273,-1.5434834957122803,0.36263880133628845,1
mileage_090000__session_001__b008__9dde6af383,mid_mileage_proxy,mileage_090000__session_001,0,0.58885384,0.58620656,0.54516125,0.5734072,0.18136972,0.07682121,0.28378331661224365,0.00048828125,0.3984375,0.0,0.153350830078125,0.070068359375,0.0283355712890625,0.9004631042480469,2.4005017280578613,2.4199647903442383,0.5387713313102722,-1.5162382125854492,0.35059550404548645,1
mileage_090000__session_001__b008__e5840f2d2a,mid_mileage_proxy,mileage_090000__session_001,0,0.5940267,0.58874273,0.5465045,0.57642466,0.18238784,0.08017556,0.284723162651062,0.001953125,0.40087890625,0.0,0.148590087890625,0.07440185546875,0.0353851318359375,0.9195043444633484,2.494582414627075,2.541609764099121,0.5104389786720276,-1.6521179676055908,0.34516704082489014,1
mileage_090000__session_001__b009__5d999c3053,mid_mileage_proxy,mileage_090000__session_001,0,0.59421146,0.588917,0.5466098,0.57657945,0.18243693,0.080018595,0.2839603126049042,0.001953125,0.401123046875,0.0,0.149627685546875,0.07476806640625,0.0353240966796875,0.9193403720855713,2.4903578758239746,2.5303893089294434,0.5095393061637878,-1.6775866746902466,0.347827672958374,1
mileage_090000__session_001__b009__9aa76dfd89,mid_mileage_proxy,mileage_090000__session_001,0,0.56371975,0.5625335,0.5256951,0.55064946,0.18143727,0.069663346,0.27755773067474365,0.000244140625,0.35498046875,0.0,0.138336181640625,0.0623931884765625,0.0264892578125,0.9061461091041565,2.44279146194458,2.5076987743377686,0.5272020101547241,-1.5425306558609009,0.3599977493286133,1
mileage_090000__session_001__b010__0269524fec,mid_mileage_proxy,mileage_090000__session_001,0,0.563602,0.5624014,0.52552855,0.55051064,0.18131956,0.06962295,0.2792203426361084,0.000244140625,0.35546875,0.0,0.13818359375,0.06353759765625,0.026275634765625,0.9061467051506042,2.435883045196533,2.512300729751587,0.5296382308006287,-1.5472185611724854,0.3591952621936798,1
mileage_090000__session_001__b010__355dc222a5,mid_mileage_proxy,mileage_090000__session_001,0,0.5943254,0.588827,0.54651695,0.57655644,0.18250278,0.08014849,0.28378766775131226,0.001953125,0.400634765625,0.0,0.150634765625,0.0743865966796875,0.035614013671875,0.918263852596283,2.4918253421783447,2.5251622200012207,0.5085368156433105,-1.6776185035705566,0.3493753671646118,1
mileage_090000__session_001__b010__85ce9704a0,mid_mileage_proxy,mileage_090000__session_001,0,0.58936507,0.58673596,0.54546,0.5738537,0.18166353,0.07728541,0.28279930353164673,0.00048828125,0.39892578125,0.0,0.151641845703125,0.0699005126953125,0.0281829833984375,0.9003410339355469,2.406841993331909,2.4199321269989014,0.5435231328010559,-1.5237160921096802,0.35130587220191956,1
mileage_090000__session_001__b011__14240c7176,mid_mileage_proxy,mileage_090000__session_001,0,0.56394285,0.5627527,0.52603686,0.55091083,0.18125342,0.0697809,0.2790769040584564,0.000244140625,0.3564453125,0.0,0.1382904052734375,0.06268310546875,0.0264892578125,0.9081592559814453,2.4300661087036133,2.5228636264801025,0.5281817317008972,-1.5527797937393188,0.3574748933315277,1
mileage_090000__session_001__b011__55fcf31174,mid_mileage_proxy,mileage_090000__session_001,0,0.59438765,0.5889869,0.5467534,0.57670933,0.18229115,0.07982899,0.2837916612625122,0.001953125,0.400634765625,0.0,0.1488037109375,0.0748138427734375,0.0345611572265625,0.9203063249588013,2.481203317642212,2.5320048332214355,0.5060607194900513,-1.6601738929748535,0.3474554419517517,1
mileage_090000__session_001__b011__996e6da9e2,mid_mileage_proxy,mileage_090000__session_001,0,0.5894934,0.58689874,0.5455107,0.5739676,0.18171968,0.077770814,0.2818976640701294,0.00048828125,0.3984375,0.0,0.1503753662109375,0.0697174072265625,0.027740478515625,0.9010737538337708,2.401935577392578,2.410391330718994,0.5426408052444458,-1.5568556785583496,0.3498673141002655,1
mileage_090000__session_001__b012__87fc8e37d5,mid_mileage_proxy,mileage_090000__session_001,0,0.58953834,0.5868777,0.5457845,0.5740669,0.18152967,0.07733013,0.2800407111644745,0.00048828125,0.398193359375,0.0,0.14935302734375,0.069671630859375,0.0279541015625,0.9019804000854492,2.406555414199829,2.4243662357330322,0.5438801050186157,-1.5592727661132812,0.3483584225177765,1
mileage_090000__session_001__b012__e417995832,mid_mileage_proxy,mileage_090000__session_001,0,0.5945389,0.5890558,0.54698896,0.5768612,0.18237174,0.07974807,0.2847837209701538,0.001708984375,0.4013671875,0.0,0.1486053466796875,0.074249267578125,0.0356292724609375,0.9211790561676025,2.4953651428222656,2.544597864151001,0.5037198662757874,-1.690709114074707,0.3481011390686035,1
mileage_090000__session_001__b013__23880eb5ae,mid_mileage_proxy,mileage_090000__session_001,0,0.59472275,0.58904815,0.5469593,0.57691,0.18233487,0.07985747,0.28418102860450745,0.001708984375,0.403564453125,0.0,0.14898681640625,0.074554443359375,0.0353851318359375,0.9215713143348694,2.4958691596984863,2.536043405532837,0.5039034485816956,-1.7031136751174927,0.34899213910102844,1
mileage_090000__session_001__b013__7d1f435f89,mid_mileage_proxy,mileage_090000__session_001,0,0.56405866,0.5629012,0.52583295,0.550931,0.18160652,0.06988983,0.2782379686832428,0.000244140625,0.355712890625,0.0,0.1407012939453125,0.063995361328125,0.0272674560546875,0.9063066840171814,2.4285807609558105,2.498453378677368,0.5300225019454956,-1.5242944955825806,0.35912394523620605,1
mileage_090000__session_001__b013__ac155586f2,mid_mileage_proxy,mileage_090000__session_001,0,0.59041244,0.5877087,0.5465456,0.57488894,0.18161601,0.077412814,0.28192129731178284,0.00048828125,0.398681640625,0.0,0.1466217041015625,0.0708160400390625,0.029205322265625,0.9014497995376587,2.409379482269287,2.4067070484161377,0.5427979230880737,-1.5536731481552124,0.3488035798072815,1
mileage_090000__session_001__b014__114889d47a,mid_mileage_proxy,mileage_090000__session_001,0,0.5907035,0.58777,0.5466529,0.5750421,0.18159567,0.07679456,0.27737411856651306,0.00048828125,0.398681640625,0.0,0.1475982666015625,0.0720062255859375,0.0294342041015625,0.9016755223274231,2.4180963039398193,2.419154644012451,0.5407898426055908,-1.595565676689148,0.3506113886833191,1
mileage_090000__session_001__b014__238d758897,mid_mileage_proxy,mileage_090000__session_001,0,0.56462836,0.5634153,0.5265654,0.5515364,0.18127795,0.06971975,0.2789265513420105,0.000244140625,0.355712890625,0.0,0.138336181640625,0.062835693359375,0.026123046875,0.9065464735031128,2.421058177947998,2.5139315128326416,0.5314175486564636,-1.5402995347976685,0.3562953770160675,1
mileage_090000__session_001__b014__9a62bfb9cd,mid_mileage_proxy,mileage_090000__session_001,0,0.59498507,0.5892406,0.5469535,0.57705975,0.18219087,0.079991,0.2848150432109833,0.001708984375,0.402099609375,0.0,0.1483154296875,0.0749969482421875,0.03509521484375,0.9205967783927917,2.5065178871154785,2.538203239440918,0.5038394331932068,-1.6417927742004395,0.3484630584716797,1
mileage_090000__session_001__b015__79bdedbeb3,mid_mileage_proxy,mileage_090000__session_001,0,0.56504774,0.56386054,0.5268545,0.5519209,0.18133235,0.069981635,0.27579522132873535,0.000244140625,0.3564453125,0.0,0.138092041015625,0.0635223388671875,0.026397705078125,0.9056363105773926,2.422396421432495,2.4945566654205322,0.5324212312698364,-1.5464884042739868,0.3569377064704895,1
mileage_090000__session_001__b015__9deeb3c5cb,mid_mileage_proxy,mileage_090000__session_001,0,0.591367,0.58851486,0.5472819,0.57572126,0.18169555,0.07646401,0.27519097924232483,0.000732421875,0.40234375,0.0,0.1543426513671875,0.0706939697265625,0.0283660888671875,0.900812029838562,2.4114954471588135,2.3923909664154053,0.5397875308990479,-1.5898624658584595,0.3536456227302551,1
mileage_090000__session_001__b015__9f7a24392f,mid_mileage_proxy,mileage_090000__session_001,0,0.5951373,0.5891554,0.54677546,0.5770227,0.18228406,0.08006804,0.28820210695266724,0.001708984375,0.403076171875,0.0,0.1492156982421875,0.074432373046875,0.0347900390625,0.9210848808288574,2.4866085052490234,2.5313894748687744,0.5021998882293701,-1.615164041519165,0.34987565875053406,1
mileage_090000__session_001__b016__aab2c88ad5,mid_mileage_proxy,mileage_090000__session_001,0,0.59533936,0.589478,0.5470042,0.57727385,0.1821067,0.08034597,0.2857615053653717,0.001708984375,0.404296875,0.0,0.147735595703125,0.0742340087890625,0.0349884033203125,0.9214706420898438,2.512810707092285,2.5431911945343018,0.5035748481750488,-1.6605827808380127,0.3471478521823883,1
mileage_090000__session_001__b016__ce72ca6174,mid_mileage_proxy,mileage_090000__session_001,0,0.5916102,0.5885503,0.5471134,0.575758,0.1817017,0.07695016,0.2777957320213318,0.000732421875,0.400390625,0.0,0.1455078125,0.0706787109375,0.0291290283203125,0.9023016691207886,2.4219324588775635,2.400287389755249,0.5369536876678467,-1.565770149230957,0.35382455587387085,1
mileage_090000__session_001__b016__f258345acf,mid_mileage_proxy,mileage_090000__session_001,0,0.56523824,0.56418604,0.52715325,0.55219245,0.1814967,0.07007079,0.2771598696708679,0.000244140625,0.355712890625,0.0,0.1388092041015625,0.063690185546875,0.026641845703125,0.9051830172538757,2.4191091060638428,2.50209641456604,0.5340369343757629,-1.5431493520736694,0.3564911186695099,1
mileage_090000__session_001__b017__07a274eb82,mid_mileage_proxy,mileage_090000__session_001,0,0.5924307,0.5891956,0.54807943,0.57656854,0.18161163,0.075603954,0.2753528952598572,0.000732421875,0.39990234375,0.0,0.152008056640625,0.0702972412109375,0.0288543701171875,0.9022517204284668,2.4019744396209717,2.4021008014678955,0.5351181030273438,-1.5606048107147217,0.35440492630004883,1
mileage_090000__session_001__b017__90b3b7f2e4,mid_mileage_proxy,mileage_090000__session_001,0,0.59520245,0.5894484,0.5470684,0.57723975,0.1818834,0.08021709,0.2850775718688965,0.001708984375,0.4033203125,0.0,0.147003173828125,0.0746307373046875,0.0345458984375,0.9215872287750244,2.50413179397583,2.5479583740234375,0.5055429935455322,-1.6209144592285156,0.34382501244544983,1
mileage_090000__session_001__b017__d248455136,mid_mileage_proxy,mileage_090000__session_001,0,0.56466377,0.5634909,0.5260503,0.55140173,0.18143287,0.07047529,0.28143203258514404,0.000244140625,0.356201171875,0.0,0.1410369873046875,0.0640106201171875,0.0266876220703125,0.9043331146240234,2.410656213760376,2.511622428894043,0.5341684222221375,-1.530147671699524,0.356245756149292,1
mileage_090000__session_001__b018__7093a1dc1f,mid_mileage_proxy,mileage_090000__session_001,0,0.5952915,0.5895785,0.54728764,0.57738584,0.18194632,0.079988606,0.2829088270664215,0.001708984375,0.4033203125,0.0,0.145660400390625,0.0763092041015625,0.035003662109375,0.9221894145011902,2.5084664821624756,2.5543935298919678,0.5036871433258057,-1.6716883182525635,0.34406524896621704,1
mileage_090000__session_001__b018__9c0acd8604,mid_mileage_proxy,mileage_090000__session_001,0,0.56553984,0.5643909,0.52687943,0.55227005,0.18167588,0.070954815,0.2789190113544464,0.000244140625,0.35595703125,0.0,0.139190673828125,0.0641021728515625,0.0264892578125,0.9034497737884521,2.4172134399414062,2.4977734088897705,0.5331446528434753,-1.507895827293396,0.3588421642780304,1
mileage_090000__session_001__b018__a3de7eb9b5,mid_mileage_proxy,mileage_090000__session_001,0,0.5926758,0.5894828,0.54817617,0.5767783,0.18173438,0.07617395,0.27373191714286804,0.000732421875,0.402587890625,0.0,0.1517181396484375,0.069732666015625,0.028350830078125,0.9035246968269348,2.427277088165283,2.40775728225708,0.5344476103782654,-1.5988739728927612,0.3543144762516022,1
mileage_090000__session_001__b019__1d60e3689d,mid_mileage_proxy,mileage_090000__session_001,0,0.56517506,0.5640156,0.52657497,0.55192184,0.18161477,0.07095513,0.27816179394721985,0.000244140625,0.355712890625,0.0,0.139434814453125,0.063873291015625,0.026885986328125,0.9035766124725342,2.416883945465088,2.5052971839904785,0.5344981551170349,-1.5279476642608643,0.35667210817337036,1
mileage_090000__session_001__b019__7c0c5f6aa5,mid_mileage_proxy,mileage_090000__session_001,0,0.5952551,0.5896628,0.5473949,0.5774376,0.18196367,0.080393784,0.28326430916786194,0.001953125,0.40234375,0.0,0.1466522216796875,0.076812744140625,0.03466796875,0.9218251705169678,2.4909937381744385,2.5563533306121826,0.5061423778533936,-1.693057894706726,0.34258970618247986,1
mileage_090000__session_001__b019__b5ae9e0588,mid_mileage_proxy,mileage_090000__session_001,0,0.5924805,0.58901465,0.5478583,0.5764511,0.18172143,0.07611804,0.27951717376708984,0.000732421875,0.401611328125,0.0,0.151763916015625,0.0702362060546875,0.0291748046875,0.9045576453208923,2.423485279083252,2.425591230392456,0.5354920625686646,-1.6174579858779907,0.3546442687511444,1
mileage_100000_plus__session_003__b000__34e79ff30c,high_mileage_proxy,mileage_100000_plus__session_003,1,0.6154958,0.6043266,0.5835488,0.6011237,0.16045298,0.052343592,0.1494537889957428,0.0,0.413330078125,0.000244140625,0.125823974609375,0.03338623046875,0.0052337646484375,0.922468900680542,2.135317325592041,2.719442367553711,0.5828997492790222,-0.9881325364112854,0.39677563309669495,2
mileage_100000_plus__session_003__b000__662b4f0c00,high_mileage_proxy,mileage_100000_plus__session_003,1,0.6002614,0.5842525,0.55592453,0.5801461,0.16341157,0.08241344,0.30003997683525085,0.00048828125,0.380859375,0.0,0.135528564453125,0.052825927734375,0.017547607421875,0.9642330408096313,2.1692276000976562,2.9477627277374268,0.5838902592658997,-1.3223663568496704,0.35987746715545654,2
mileage_100000_plus__session_003__b000__ae9d13fca2,high_mileage_proxy,mileage_100000_plus__session_003,1,0.60650754,0.59026504,0.56452686,0.5870998,0.15605307,0.07285866,0.2690054476261139,0.00048828125,0.358154296875,0.000244140625,0.13873291015625,0.048431396484375,0.0169525146484375,1.0394999980926514,2.322500705718994,3.475529909133911,0.5870589017868042,-1.4251066446304321,0.30341199040412903,2
mileage_100000_plus__session_003__b000__b0003e9c58,high_mileage_proxy,mileage_100000_plus__session_003,1,0.6134325,0.5991948,0.5774663,0.59669787,0.13005145,0.0613617,0.18540474772453308,0.0,0.336669921875,0.0,0.146209716796875,0.0395355224609375,0.00750732421875,1.0203862190246582,2.2991442680358887,3.2526772022247314,0.6459189653396606,-1.493391990661621,0.28306007385253906,2
mileage_100000_plus__session_003__b000__ff585f24c4,high_mileage_proxy,mileage_100000_plus__session_003,1,0.6072553,0.5903828,0.5627049,0.586781,0.16580956,0.08121024,0.2920794188976288,0.00048828125,0.42138671875,0.0,0.151947021484375,0.0573577880859375,0.0181884765625,0.9482399821281433,2.1320314407348633,2.764047384262085,0.49607792496681213,-1.0448938608169556,0.47844600677490234,2
mileage_100000_plus__session_006__b000__0d24e56a4d,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60021925,0.5961483,0.54534984,0.5805725,0.18086807,0.09547248,0.3410761058330536,0.0,0.415771484375,0.0,0.1633758544921875,0.0833892822265625,0.0342559814453125,0.7552322149276733,1.9217102527618408,1.729567289352417,0.5042567849159241,-1.5663096904754639,0.5024752616882324,2
mileage_100000_plus__session_006__b000__5c00574c2e,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60114026,0.59744084,0.54514587,0.5812423,0.18109538,0.09821512,0.34654054045677185,0.0,0.4208984375,0.0,0.1653900146484375,0.084716796875,0.032470703125,0.7502999901771545,1.9065905809402466,1.7047514915466309,0.5458604693412781,-1.7245972156524658,0.5107355117797852,2
mileage_100000_plus__session_006__b000__84f5dac372,high_mileage_proxy,mileage_100000_plus__session_006,1,0.5985993,0.59511817,0.5448319,0.5795165,0.17972575,0.09488365,0.350442498922348,0.0,0.413330078125,0.000244140625,0.16741943359375,0.0859222412109375,0.03216552734375,0.7569416761398315,1.9168004989624023,1.7253297567367554,0.5781621336936951,-2.1321518421173096,0.4982340931892395,2
mileage_100000_plus__session_006__b001__5844052ba1,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6004768,0.59633696,0.54523116,0.5806817,0.1808024,0.09614086,0.3448929190635681,0.0,0.41748046875,0.0,0.1629791259765625,0.082855224609375,0.033843994140625,0.7538825273513794,1.9193384647369385,1.7269874811172485,0.5064325928688049,-1.563201665878296,0.5035887956619263,2
mileage_100000_plus__session_006__b001__604a7440cf,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6013643,0.59776163,0.5453403,0.5814887,0.18135278,0.09810357,0.3448786437511444,0.0,0.420654296875,0.0,0.1642913818359375,0.083831787109375,0.0324859619140625,0.7490537166595459,1.897594690322876,1.7045037746429443,0.5410105586051941,-1.6889262199401855,0.512273371219635,2
mileage_100000_plus__session_006__b002__840f14ac84,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60054576,0.5963867,0.54524744,0.5807266,0.18091695,0.09623868,0.3443019688129425,0.0,0.419189453125,0.0,0.1629791259765625,0.0833740234375,0.0343017578125,0.7531616687774658,1.9086098670959473,1.730519413948059,0.5074942111968994,-1.5654641389846802,0.5043452382087708,2
mileage_100000_plus__session_006__b002__d1b2875110,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60167646,0.59803057,0.54559207,0.58176637,0.18127693,0.09838192,0.3387156128883362,0.0,0.420166015625,0.0,0.1637115478515625,0.083953857421875,0.03167724609375,0.7500614523887634,1.9032543897628784,1.7084870338439941,0.540101945400238,-1.682125210762024,0.509772777557373,2
mileage_100000_plus__session_006__b003__49bb57591a,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6013863,0.5976151,0.5454973,0.5814996,0.18116936,0.09782985,0.341961145401001,0.0,0.41943359375,0.0,0.16357421875,0.0834808349609375,0.0319671630859375,0.750980019569397,1.9002504348754883,1.7124671936035156,0.5414788722991943,-1.6669881343841553,0.5075156092643738,2
mileage_100000_plus__session_006__b003__5c971508ec,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6003667,0.59619427,0.5451134,0.58055806,0.180981,0.09626037,0.34589359164237976,0.0,0.418212890625,0.0,0.1628570556640625,0.08319091796875,0.0346221923828125,0.7521008253097534,1.9222216606140137,1.7190929651260376,0.5084049105644226,-1.5564755201339722,0.5056518316268921,2
mileage_100000_plus__session_006__b004__1848a9a495,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6016487,0.5978516,0.5457519,0.58175075,0.18119559,0.09766868,0.33929643034935,0.0,0.421142578125,0.0,0.163482666015625,0.083160400390625,0.03192138671875,0.7505968809127808,1.9073705673217773,1.7097887992858887,0.5409944653511047,-1.684744954109192,0.5077357888221741,2
mileage_100000_plus__session_006__b004__9d9148a42f,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60059744,0.59674096,0.5456524,0.58099693,0.18099776,0.0961516,0.3412788212299347,0.0,0.416748046875,0.0,0.1641845703125,0.0826263427734375,0.0337982177734375,0.7519201040267944,1.9110195636749268,1.7264864444732666,0.5101138353347778,-1.5469125509262085,0.5050133466720581,2
mileage_100000_plus__session_006__b005__81bfeed623,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6007841,0.5968827,0.5457252,0.5811306,0.18098973,0.096344575,0.3415769934654236,0.0,0.41796875,0.0,0.163116455078125,0.08673095703125,0.03350830078125,0.7513894438743591,1.9081953763961792,1.72285795211792,0.5094968676567078,-1.5486770868301392,0.5050349235534668,2
mileage_100000_plus__session_006__b005__dab7e2e618,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60152996,0.5978612,0.5455815,0.5816575,0.18128075,0.0980787,0.3428669571876526,0.0,0.419189453125,0.000244140625,0.16357421875,0.0826568603515625,0.032135009765625,0.7492865324020386,1.9135627746582031,1.7014628648757935,0.5377107858657837,-1.6657605171203613,0.5073665976524353,2
mileage_100000_plus__session_006__b006__430ea27ceb,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60140455,0.59776634,0.54569167,0.5816208,0.180978,0.09756279,0.3488604426383972,0.0,0.4189453125,0.000244140625,0.1623382568359375,0.0825958251953125,0.03387451171875,0.7507161498069763,1.9150209426879883,1.7202750444412231,0.5370317101478577,-1.671126365661621,0.5040869116783142,2
mileage_100000_plus__session_006__b006__ba76abe1e8,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60072577,0.59687793,0.5457147,0.58110607,0.18111221,0.09640668,0.34381845593452454,0.0,0.41796875,0.0,0.1621246337890625,0.0870361328125,0.0337066650390625,0.7510225176811218,1.9155278205871582,1.7154812812805176,0.5086731314659119,-1.559792160987854,0.5059290528297424,2
mileage_100000_plus__session_006__b007__5ea560e2ab,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6015855,0.59769934,0.5457146,0.58166647,0.18099184,0.09771603,0.34458959102630615,0.0,0.418701171875,0.000244140625,0.1624755859375,0.0869140625,0.0339508056640625,0.7495710253715515,1.9048579931259155,1.706133246421814,0.5367472171783447,-1.6783792972564697,0.5051283836364746,2
mileage_100000_plus__session_006__b007__61e73b813e,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6007171,0.5968453,0.54576343,0.5811087,0.18107021,0.096335694,0.3485018014907837,0.0,0.416748046875,0.0,0.16162109375,0.08740234375,0.03369140625,0.7520575523376465,1.9113562107086182,1.7263109683990479,0.5114836692810059,-1.5493978261947632,0.5052516460418701,2
mileage_100000_plus__session_006__b008__1de9a32667,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60078603,0.59698415,0.54585254,0.5812076,0.18102726,0.09634764,0.3440443277359009,0.0,0.416748046875,0.0,0.1614837646484375,0.087432861328125,0.03350830078125,0.7527409195899963,1.9069119691848755,1.731459617614746,0.5113881826400757,-1.5495398044586182,0.5052123069763184,2
mileage_100000_plus__session_006__b008__311379fcb3,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60151947,0.5977137,0.5457424,0.58165854,0.18100527,0.09755659,0.3456310033798218,0.0,0.418212890625,0.000244140625,0.162017822265625,0.08642578125,0.0341949462890625,0.7503890991210938,1.8932864665985107,1.7111915349960327,0.5338205099105835,-1.6231926679611206,0.5042416453361511,2
mileage_100000_plus__session_006__b009__6f1f36274b,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6011479,0.59728384,0.5457003,0.5813774,0.18110676,0.09706718,0.34564146399497986,0.0,0.41845703125,0.000244140625,0.1623077392578125,0.08648681640625,0.0340118408203125,0.7497011423110962,1.896353840827942,1.7170546054840088,0.5320172905921936,-1.6634695529937744,0.5047567486763,2
mileage_100000_plus__session_006__b009__ef244931f1,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6009,0.59709334,0.54604685,0.58134675,0.18109351,0.09630188,0.3488365411758423,0.0,0.416015625,0.0,0.16241455078125,0.0868377685546875,0.033416748046875,0.7514270544052124,1.9068331718444824,1.7218018770217896,0.5113965272903442,-1.55172860622406,0.506482720375061,2
mileage_100000_plus__session_006__b010__9944503177,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6005237,0.59678596,0.54536134,0.58089036,0.18098286,0.096830316,0.3478415310382843,0.0,0.4169921875,0.000244140625,0.163787841796875,0.08660888671875,0.0333404541015625,0.7503072023391724,1.9018726348876953,1.730078101158142,0.5317767262458801,-1.6507660150527954,0.5032075643539429,2
mileage_100000_plus__session_006__b010__a1b31867f4,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60071516,0.59687215,0.54587734,0.58115494,0.18108135,0.09636596,0.351165235042572,0.0,0.41650390625,0.0,0.1634368896484375,0.0821380615234375,0.034271240234375,0.7516228556632996,1.8984495401382446,1.7212367057800293,0.5138761401176453,-1.5712957382202148,0.5069050192832947,2
mileage_100000_plus__session_006__b011__745df87a24,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6007066,0.59707034,0.54569644,0.5811578,0.18100266,0.0968017,0.34818196296691895,0.0,0.41650390625,0.000244140625,0.1679229736328125,0.0859222412109375,0.033050537109375,0.7506555318832397,1.8994687795639038,1.72273588180542,0.5294455289840698,-1.624181866645813,0.5037033557891846,2
mileage_100000_plus__session_006__b011__8394cdd47f,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6005553,0.59679747,0.5458219,0.58105826,0.18109259,0.09638658,0.34885498881340027,0.0,0.417724609375,0.0,0.164398193359375,0.0835113525390625,0.031402587890625,0.7508867979049683,1.9174425601959229,1.7110217809677124,0.5146276950836182,-1.564055323600769,0.5077576637268066,2
mileage_100000_plus__session_006__b012__9c5c05da20,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60082626,0.5970905,0.5459894,0.58130205,0.18109034,0.096571624,0.3481643497943878,0.0,0.41650390625,0.0,0.1634979248046875,0.083038330078125,0.031829833984375,0.7513182163238525,1.911055326461792,1.7202064990997314,0.5147125124931335,-1.552893877029419,0.5072888731956482,2
mileage_100000_plus__session_006__b012__9fc8b20997,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60065395,0.59701097,0.54568017,0.581115,0.18113443,0.09674744,0.34533634781837463,0.0,0.416015625,0.000244140625,0.1620025634765625,0.0860137939453125,0.033294677734375,0.7502104043960571,1.9095596075057983,1.7162714004516602,0.5265688300132751,-1.6718857288360596,0.5055501461029053,2
