frame_id,video_id,source_video,source_video_sha256,source_frame_index,target_seconds,actual_seconds,absolute_pts_seconds,timestamp_error_seconds,clockwise_rotation,width,height,relative_path,png_sha256,decoded_bgr_sha256,bytes,dhash64,brightness,focus_laplacian_variance,physical_tyre_id,original_group_id,mileage_proxy,label_status,split,review_status
phase2_video2_t0037000_f001098,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1098,37.0,37.016322,37.016322,0.01632200000000239,90,1080,1920,data/new_frames/video2/phase2_video2_t0037000_f001098.png,b6de7c8d0006ae714ae6dc9390536f0702892a0d7d3ebf89b237108a9867acae,1f9918679a4832d8720a3eb6eb636e1a5b692008eb7d8afaca090e73e46949ef,1292466,e559515b71d56d76,119.79901123046875,631.6571262942422,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0037500_f001113,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1113,37.5,37.521633,37.521633,0.021633000000001346,90,1080,1920,data/new_frames/video2/phase2_video2_t0037500_f001113.png,0dbcd711b33dea1d8c50a821485f34716ffbf7cd9ce6047782376289e5385590,29ba2376f593fe973251248630bafc348f083616aee29a7bb034675854c33135,1275469,e571515359f52d76,117.84537760416667,635.6398259840997,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0038000_f001128,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1128,38.0,38.0277,38.0277,0.027700000000002944,90,1080,1920,data/new_frames/video2/phase2_video2_t0038000_f001128.png,3181d3946c4c81a19777a11cd370fd8fbd37fac2fce3c3f567d0e677a4c613fc,671bd138c4e901d1287150a43eff7f60738326df7a8091b62f3fa558433d712b,1308482,e571737771f52d76,116.93063015407986,626.2020485599376,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0038500_f001143,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1143,38.5,38.533011,38.533011,0.0330110000000019,90,1080,1920,data/new_frames/video2/phase2_video2_t0038500_f001143.png,0c77beb076898724a798a0d662369ac4dcae29bc4adee5aff3e7c29bc0a6ceab,f2bd2b55722f6b0613335b5fb70f7b186a0535c4135f26fd20700bf400967181,1289201,e575757369e52d56,116.75125461154514,630.8912878019942,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0039000_f001157,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1157,39.0,39.004978,39.004978,0.004978000000001259,90,1080,1920,data/new_frames/video2/phase2_video2_t0039000_f001157.png,38a8be2da652f1ec84bacbe0f2a344bd1b73b2db911291f659e3acff279d3dc1,ee75549c7eefd3a98ef0c2535c36da5d484921dc51668cdc73cc8514e359de8c,1321366,e575717775652d76,115.5740966796875,621.2497664785219,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0039500_f001172,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1172,39.5,39.511044,39.511044,0.011043999999998277,90,1080,1920,data/new_frames/video2/phase2_video2_t0039500_f001172.png,42858886f0450934c91d5d4ddd4d76f5850bddf766f50d0ee1675de89436f940,74f416d8b434a1894417c9c5e92c4508d1a33f7e42e557a584ee56a15a173c58,1266463,a5f9555b5d452d76,115.53550211588542,462.30391437311965,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0040000_f001187,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1187,40.0,40.016356,40.016356,0.016356000000001814,90,1080,1920,data/new_frames/video2/phase2_video2_t0040000_f001187.png,e1de8c900f1bd85f2f35c95644ed301e7064685f7e3f70b028bd039550b5430e,b1f3f983269ba5b07f6b7685e3a1a6f960f015b07eb4b007077046ad90243e8b,1300025,a5395d5f5d5d2d76,116.41474066840277,610.6246496025059,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0040500_f001202,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1202,40.5,40.522422,40.522422,0.022421999999998832,90,1080,1920,data/new_frames/video2/phase2_video2_t0040500_f001202.png,a2f57e16014c2f1d1f0f024d049bb1de3aafbaf3d1e2498805e41f21dd8530b5,2af68be069eb2924b74238b42e58c9ae8c6fbd0094abcfa2f3e4a1ec4a24b2dd,1278825,5d4d5d6f457d2d76,115.08884684244792,604.4680418055735,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0041000_f001217,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1217,41.0,41.027733,41.027733,0.027732999999997787,90,1080,1920,data/new_frames/video2/phase2_video2_t0041000_f001217.png,0f5fabd035d036b0721c2d5a3109dd73551940f3ed4fec720fdef2ff3d70a6a2,e55fc62f58fcae3134b0e288bd6df217d4ce4d35e252a21e5a4cf261a2bc912c,1365057,7d4d6d4f757d3d76,116.01842583550348,626.9136998001716,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0041500_f001232,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1232,41.5,41.5338,41.5338,0.033799999999999386,90,1080,1920,data/new_frames/video2/phase2_video2_t0041500_f001232.png,cf7df6882848b28e49c267daf71c58cb9c550591b8c1654da08c5a52282d0d3b,3b01a11c931f8236b59b798ed9a4587cf7e74c2b0dd8ca505a0e01c5c0a6daf9,1264947,5d454d6e755d3d76,116.46711561414931,632.1584742753134,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0042000_f001246,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1246,42.0,42.005778,42.005778,0.005777999999999395,90,1080,1920,data/new_frames/video2/phase2_video2_t0042000_f001246.png,5bf32ed8439dfd4798f062c9257b9c4df8e770fad63cd9ab9fee03b9573d3cce,5fc50e8ebec59ae242247328ebf339b8ea4151a8d02ef3ccfd423138f794039e,1348180,5d656d67657d3976,115.80288357204861,632.9077783335506,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0042500_f001261,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1261,42.5,42.511078,42.511078,0.0110779999999977,90,1080,1920,data/new_frames/video2/phase2_video2_t0042500_f001261.png,8ebf0025bc9341728813d5567538b9d68d1537756e101811b4595804ad729f40,539b83af2f60846b13c2653825a2e733ef3faa55cdef7e7c099217d4975a1cb2,1298857,5d456d777d6d3976,116.87955050998264,632.3647354044665,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0043000_f001276,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1276,43.0,43.017144,43.017144,0.017144000000001824,90,1080,1920,data/new_frames/video2/phase2_video2_t0043000_f001276.png,9d62c50f24ee50be34c79d59c251ea5cbf5303376b0383d7f3a38b335703c077,aacb75b01ba75e353b9e7ea211edee60b33826798c743f49eb7636470a91a3b6,1342203,5d6d6d76756d3976,119.479248046875,644.905271516492,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0043500_f001291,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1291,43.5,43.522456,43.522456,0.022455999999998255,90,1080,1920,data/new_frames/video2/phase2_video2_t0043500_f001291.png,c2d92e8a516edb257d1eee2b55ee19a78e0f2ab500a546bdd33685bcc49ccad7,4b1e2e86084215d3b307a4d79ae54e5defa66f95c502405e4ae6ef9199a75499,1325617,5d556d57797d3976,121.35902235243056,661.7632519300613,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0044000_f001306,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1306,44.0,44.028522,44.028522,0.02852200000000238,90,1080,1920,data/new_frames/video2/phase2_video2_t0044000_f001306.png,4ff5eb65f63f2f5d9e8ad959fff8c165597037c236f4e04c6e6f34f328c65af3,5756005767db507cb012a6f87f676d8bd1d34ae2d03f23e2fa456d505bcc82ad,1357578,75556d575d5d3976,121.69742838541667,650.9642815479066,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0044500_f001320,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1320,44.5,44.5005,44.5005,0.0005000000000023874,90,1080,1920,data/new_frames/video2/phase2_video2_t0044500_f001320.png,0791c53693a6bddf479dbe8449e6e15aa7cb57b457f7b4f8398acff40b2bcb3e,74f647b06b9a0b39d9f2e39311de55a30011ca4279ca4b83493ee43606de4739,1281531,55656d67755d3d76,121.96967909071181,654.5916614642389,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0045000_f001335,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1335,45.0,45.005811,45.005811,0.005811000000001343,90,1080,1920,data/new_frames/video2/phase2_video2_t0045000_f001335.png,c9c2131d1b047027c2d201623452bceb8f001ab583d49e59bb9eafd7a8fb2c8f,75b3e4c50ce6629b57e44363c3a79074ca64bcafaf19e9ac15c11be3adf847e0,1415665,5d556d57757d3d76,120.62854682074652,682.1099913285377,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0045500_f001350,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1350,45.5,45.511878,45.511878,0.011878000000002942,90,1080,1920,data/new_frames/video2/phase2_video2_t0045500_f001350.png,6550ecfbd7b129c0801c65b97ee4ac287a1d5582e43eacd863d5d028bdc56dea,4da721dc083dac5c510990b9d1ca4670898ed5f706f104cea0245dc43daa36eb,1280446,555555777d753976,120.55946180555556,568.1030063494857,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0046000_f001365,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1365,46.0,46.017178,46.017178,0.017178000000001248,90,1080,1920,data/new_frames/video2/phase2_video2_t0046000_f001365.png,ea6c4ec4eee7b9611a2c3d0a994c43525f13eaee461e90b668a887b470d75eb0,030d99d1d3d37c0aa586516deeb740860de7e783c03d6ba4b0276d05db28adc6,1326601,fb7565767d7d7974,118.65321858723958,439.6353070168859,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0000000_f000000,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,0,0.0,0.0,0.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0000000_f000000.png,9b2ca2c07701ac06f43299fda972b3bdb59b80339c3acb1f8105bfd786901091,3916b9403653dee5beadf637f26d23b45d04d6204c845bc5525dbaf94e135677,4741720,34b5f6f6eeec6d36,120.98961046006944,1103.6700202342536,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0000500_f000015,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,15,0.5,0.5,0.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0000500_f000015.png,a35b4877a0907be3d727cc46a13168a99c892b7faac62c9eecf2e5b9243e2148,4c7fbd830a816b6fd5c97ad0562e741f7d3408734e8fcd3bdac98208bb09266b,5515798,36bdfeeeeef6753e,120.08791775173611,879.9022275871702,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0001000_f000030,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,30,1.0,0.9999999999999999,1.0107,-1.1102230246251565e-16,90,2160,3840,data/new_frames/video3/phase2_video3_t0001000_f000030.png,22e7363e6624a076b296af99ae7b6e7bda2a99f6ad655d9654c13f0ad9597283,ef2ff230319bb374ec072b04889d0763e4986f2b55495edc71d638a7157e1a3d,5140653,22adeeeeefe4613c,124.66073947482639,827.3335145840215,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0001500_f000045,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,45,1.5,1.5,1.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0001500_f000045.png,67ed7db4779814f7f28fa9022c012a2bb08208881b1a1b91f9e05dff428a007a,f0a32c187c8127b7938b9abbd067d8c74946ba43bb91b476de93f2e67000bad9,5752085,123deceee5f5752d,120.63425021701389,956.4772411084009,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0002000_f000060,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,60,2.0,2.0,2.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0002000_f000060.png,465be74ee787266b056a61106b66aedf773610f90961b18e4d6365f75dc3693e,506b1dcbcb4a30ddafdd2ff1d4f27b8405eedd624e3e59d2bc4a53cc1cbc50c0,5499458,22bdeeeeefe6ed34,119.85409884982639,778.1567205786705,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0002500_f000075,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,75,2.5,2.5,2.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0002500_f000075.png,f5677e916c4f9114eda7772ea53b98b9ef19a1646ecf804f7c7f04ab4d8b41d8,6bdf6023f57cccb3e10b30870cb3e185b5667458bbb6d5ef8d285ac84a3f53a6,5736836,1235eceeedee6534,121.11667209201389,737.389815826061,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0003000_f000090,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,90,3.0,3.0,3.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0003000_f000090.png,5a757a8f63916a53afc737f28e4cb51f98cab2bc7e5f5f50ab5c6371a3aa16fa,21917eeb6ac22129f84a4d5623593c3ef7ae61b45ab1732cede9021d912b6dfc,5374949,12bcedeee7f5652c,123.943603515625,1021.1573802541344,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0003500_f000105,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,105,3.5,3.5,3.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0003500_f000105.png,1b3c48f293a620dc14f3db50817684c281cd1ef654225445edc22e494ecf7ca8,f457c8db68f3a4dcacb68186997786df89ad2725727dd6efc73dc196c5a31bc8,5732611,12bcedeeeded6534,118.04134792751736,829.6937318664551,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0004000_f000120,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,120,4.0,4.0,4.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0004000_f000120.png,fa898ac4eb12b7c42ae74df084b9a641cc383694c90b453b59138ebe49f2328a,89372e2eb5248bcd04e87aa5b66528c2dbfe45c50d514d271b96c262b4bd2c4e,4825660,123cedbeefef6d3c,125.13808186848958,834.0929236660401,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0004500_f000135,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,135,4.5,4.5,4.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0004500_f000135.png,377a4f8cd52e7bbde91ae69dd82c1787fbadd54f512bce8416fddcd8914842e8,8143c2822ec62dfb9456dbf51c8397f69cc434e5805b51ffd216aa657aee5907,5103197,34b5beeefffe7d34,119.61256917317708,1269.875011008463,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0005000_f000150,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,150,5.0,5.0,5.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0005000_f000150.png,94b41d7026fbd3bcccec1104dee49fd9b1c5d41c7e9f4531114332726ef323f7,e9fa8f82728cc0081bde1a74ea5844ad6e4672f6d43f5040444e5cecd82d3f9f,5689316,64bdfce6ade57555,122.04914686414931,885.9710292551252,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0005500_f000165,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,165,5.5,5.5,5.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0005500_f000165.png,0a20770d6b70eb5aa67a5ca8da0d07c5f8d15ba31c746d4fe5033b2355c77d80,552f585698428c8f1ed5bd6f66280aa9a2e9252142763d1ea07ffa2fdb970cc5,5216785,53ed6eecf5d55d35,120.16812472873264,885.0557642906076,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0006000_f000180,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,180,6.0,6.0,6.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0006000_f000180.png,1b682c3ce87fd45d8914429152f3c4d4e4ca101922f2db5b6ec0cfd67a14decc,b71082aca683d12d04e4b47051fa8f962ee73f9d760a2624dfdf40679bdf335e,5307837,7dbaf2eb76e66d74,126.05263943142361,562.097706662284,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0006500_f000195,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,195,6.5,6.5,6.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0006500_f000195.png,bde57564233ed0e5d0efd73199402f3e327f3763c4def8a6588d22fbbe3bed0f,43593da28a9bb811c8313f1d719be920d9858fa0a0f5f157d23364af9cb6e0c6,5191355,3fbde6ee77ef6d66,124.78963216145833,535.3211848404212,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0007000_f000210,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,210,7.0,7.0,7.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0007000_f000210.png,1b6a05361230552bb44d588400612051e88d4ab0648312bba0cc17253198227f,3926806bd79ca3bfbc827a8f35a338d9b40e050aabc8e38692058b436da22d84,5640272,2e6de66e6f677562,122.1231689453125,512.4907048629758,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0007500_f000225,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,225,7.5,7.5,7.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0007500_f000225.png,6b5d62385bcefe7b65093b05238b510b0b33bf436fe27214f2a0d033bd59a035,465f9bfc4c8deb3d0ef9d5ce7a2bf8fa0e44c852c466a354f6591d7cd72f5eb4,5182872,2aa5d954f5757d4d,123.88805474175348,493.884374551889,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0008000_f000240,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,240,8.0,8.0,8.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0008000_f000240.png,6ffdfbfc0d19a90201dde4109e839e2589ca73297e0a7629e2b1ac2d337a145a,4eba415f8357857f61645d9c5fb1e85160105ab991b5e19c1d9f9e249e3d40b4,5744533,7f65595155555de6,122.82144504123264,599.2546476566773,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0008500_f000255,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,255,8.5,8.5,8.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0008500_f000255.png,1c9efca1937a31ef2489e7710f2e7808bb79198a67091150486e28ba39a7cfb0,ef04aa7f514e8108b35ebcd4d2ab8d0acec9d752be9036f0e7dc0e758dba5bd4,5335908,bee5d17277676f26,127.76260036892361,571.9827473840596,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0009000_f000270,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,270,9.0,9.0,9.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0009000_f000270.png,3c8a32dea6fce9ea7d927e751a888a329d0ccd5fd69546fd3c9c90e2b75b0b6d,e9097ddbd2bf2bff8a9a75f8b4287a2e0468dea36e1796a8c6da3b73574a7c9b,5185354,dee5595677577726,122.63839382595486,522.4302842410993,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0009500_f000285,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,285,9.5,9.5,9.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0009500_f000285.png,c13314d08c88f1e95f234c70d9b8788dc973d2cd2727819c6a532c676c9d12df,f5287240e3d863ce76369cfb18dd8a289177b0626adf92900bd12e66034ce602,4489984,dfe5666e676a5bba,123.32291666666667,569.7942765899647,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0010000_f000300,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,300,10.0,10.0,10.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0010000_f000300.png,24697c62a36a083e769aafa3cd6f9ddf5494c5a8ddcf14e15a78d040fc3b597c,1d23ab770ae92ba6467ca4c0d82164c3afc941442a1d46dbf738ef7879e9eba1,5523600,d7bdcafbfd7435b2,122.70092095269098,608.0151155743702,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0010500_f000315,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,315,10.5,10.5,10.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0010500_f000315.png,debb31d50d8be2d85195180aab399978c9d1290f85a169391d8c6b1131795f95,5fc77227513fa7397f068fad0504076548ec8bd386aacb0afdb4ef531128d3ff,5455036,63ee6e666f6f67aa,119.95491536458333,647.8815859169412,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0011000_f000330,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,330,11.0,11.0,11.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0011000_f000330.png,a2bedcec84d922488a722dd704f9de65a0158f5f2b537086e141c240c68f1876,a4cfbf81011beb4a80a36f1d1ae4c4141fa7b22ff10ba3e09180545bc375d3e2,5837688,25ae765fd652763a,114.61545817057292,596.8268227282865,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0011500_f000345,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,345,11.5,11.5,11.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0011500_f000345.png,f306815383fb19933bb3a241430b6bd788243603aecd95322cd77c4ddcf6ed1d,22f47c369e2334b8ba1c6b4c5a633590342273af7b0c998c7059b7ebf7cf4743,5609055,4f79f676f757775f,117.40170627170139,509.10905475707517,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0012000_f000360,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,360,12.0,12.0,12.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0012000_f000360.png,a19b6b8df3ccd8fb6761d115c4bbe6a72f1add04b4fe2335f9e7ab2433920c45,df312ee920ffd60f43126e47fe5ce436e0d007b820d585dd14a176329e3cf8b1,6188283,5fed7e5b5f5a5b6e,121.26848687065973,548.3179459025463,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0012500_f000375,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,375,12.5,12.5,12.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0012500_f000375.png,b4329e740715dcfc3bb77c007c09e1aa2af6ed3017f36aea97194b29ff5bfbaa,27357b8a23b7b543ffc93cbf3f0acd89b77fce94a9e5387e932b48405d3d1f4d,6028862,ffad6e676b6a6aee,122.07413736979167,554.4683454814884,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0013000_f000390,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,390,13.0,13.0,13.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0013000_f000390.png,737b7ca97b127ee5d87e488694b9d3b2055664fc4b40940046ba5a602815b62f,f015ba38b6b0bb0873084744ff5f211da211fa6202a141d1f83e32d4ffb13299,6672155,6fbd7a9d7577adb6,122.94413248697917,804.6565381847322,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0013500_f000405,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,405,13.5,13.5,13.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0013500_f000405.png,a506a11e4b0ac3c4ed36eac4a383c70e6e18b2b921191e2be216f78521b28400,24a68829d9b65e5af482c753601bccc1f9c0ef0dc4eacf1dfb1f14868ca534dc,6711868,f5fdfa7475b5edb3,114.80724419487848,770.8425495127378,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0014000_f000420,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,420,14.0,14.0,14.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0014000_f000420.png,9a06e27f65c20964ae00add9440ec6af10d78ff556d759033b8ddee148f52f3c,1b5f37c74e05fc36cd056e98bd3969dcd2d43a09dedd502de7872b43801a8af9,6329599,f5fd66666f67efb6,109.60548909505208,749.4330017020305,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0014500_f000435,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,435,14.5,14.5,14.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0014500_f000435.png,3e3c691d5f87d7a938d5fcfd8522ca631bf62d14b3af0ab699e063d071b6d298,150f873f6c4f3d6d06fc9858ebb565977d3511203695cf72492c596a4d8681ce,6757809,bd4d79fa7f69777c,103.67098659939236,843.9011105666926,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0015000_f000450,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,450,15.0,15.0,15.0107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0015000_f000450.png,546d4fd16595b48e4467d9e74d287a1cde7087c4eb4667d373c495fcb0cfb100,643c280be5edc5e7f5f1e0ecbdb8cfafc6f3807d8b1f03d1299d14453e10c158,6680880,bd7d69ea6b397ba4,104.49771457248264,916.5970225393038,,,,unlabelled,UNASSIGNED,pending
phase2_video3_t0015500_f000465,video3,Video3.mp4,a8d49b9218b774f3b8ec0480dcaaaca1f3d63f72442b9593d5608792cb3f8583,465,15.5,15.5,15.5107,0.0,90,2160,3840,data/new_frames/video3/phase2_video3_t0015500_f000465.png,aa26e8e94e14da3b8fec11ccbbae843bdc1aebd6bbf16da64d1724b421a6b5bc,69b2f7b29edc06c5989dab0ea060a662d40340c14cd7525eaaa602cc78f2792c,7513309,bdf95dba7577795c,103.07088216145833,1322.9764614678736,,,,unlabelled,UNASSIGNED,pending
